date,code,open,close,high,low,volume,amount,turn
2016-05-11,sz.002797,12.7700,15.3200,15.3200,12.7700,358353,5462067.0000,0.163632
2016-05-12,sz.002797,16.8500,16.8500,16.8500,16.8500,248813,4192499.0000,0.113613
2016-05-13,sz.002797,18.5400,18.5400,18.5400,18.5400,218552,4051954.0000,0.099795
2016-05-16,sz.002797,20.3900,20.3900,20.3900,20.3900,800134,16314732.0000,0.365358
2016-05-17,sz.002797,22.4300,22.4300,22.4300,22.4300,1342512,30112544.0000,0.613019
2016-05-18,sz.002797,24.6700,24.6700,24.6700,23.6600,87406112,2146625104.0000,39.911467
2016-05-19,sz.002797,24.8000,23.8800,25.9400,23.7200,109341677,2704206272.0000,49.927706
2016-05-20,sz.002797,22.5300,23.0300,23.3600,22.0300,69318913,1568239472.0000,31.652472
2016-05-23,sz.002797,22.8000,23.8100,24.8300,22.6800,69389298,1653443568.0000,31.684611
2016-05-24,sz.002797,23.5000,22.8200,23.5000,22.6500,44488034,1021612464.0000,20.314171
2016-05-25,sz.002797,23.1500,24.3300,25.1000,22.9200,92299663,2256915856.0000,42.145965
2016-05-26,sz.002797,23.5100,25.3000,25.4800,22.9500,75695407,1832912688.0000,34.564113
2016-05-27,sz.002797,24.8100,24.7500,26.1800,24.6200,76298719,1930682864.0000,34.839598
2016-05-30,sz.002797,24.3200,25.0400,25.5900,23.8000,57068324,1413687088.0000,26.058595
2016-05-31,sz.002797,25.0400,27.5400,27.5400,25.0400,48415570,1301945632.0000,22.107566
2016-06-01,sz.002797,30.2900,29.9500,30.2900,29.5500,103978709,3141271072.0000,47.478863
2016-06-02,sz.002797,30.2000,32.9500,32.9500,29.6100,108985264,3388390176.0000,49.764961
2016-06-03,sz.002797,33.9200,35.4100,36.2500,32.8000,108501605,3758493280.0000,49.544112
2016-06-06,sz.002797,34.6900,35.4500,35.6900,34.4100,67471787,2364466864.0000,30.809035
2016-06-07,sz.002797,35.2000,39.0000,39.0000,35.1000,73207945,2748353216.0000,33.428285
2016-06-08,sz.002797,39.7900,40.6000,42.9000,38.1800,106338487,4334182912.0000,48.556387
2016-06-13,sz.002797,38.0200,36.5400,39.3900,36.5400,74890379,2815590800.0000,34.196520
2016-06-14,sz.002797,35.5500,38.0700,39.3900,35.1800,82075301,3041368048.0000,37.477306
2016-06-15,sz.002797,36.5500,38.3000,40.0000,36.2100,88706784,3413473168.0000,40.505381
2016-06-16,sz.002797,37.0200,37.5500,38.8000,37.0100,56977864,2147629824.0000,26.017289
2016-06-17,sz.002797,38.0000,38.6800,40.5900,37.9900,77227557,3033403568.0000,35.263725
2016-06-20,sz.002797,38.1800,38.8800,39.7900,37.0800,58939774,2262785024.0000,26.913139
2016-06-21,sz.002797,39.4500,39.1100,41.5000,38.5900,77617966,3100002112.0000,35.441994
2016-06-22,sz.002797,38.0200,38.2700,38.8800,37.6200,49372657,1883800640.0000,22.544592
2016-06-23,sz.002797,38.2800,36.8700,38.3200,36.5000,45315072,1684430864.0000,20.691814
2016-06-24,sz.002797,36.7000,37.4100,37.9900,35.3300,49522755,1838927280.0000,22.613130
2016-06-27,sz.002797,37.0000,37.9300,38.2500,36.6100,44463070,1672458448.0000,20.302772
2016-06-28,sz.002797,37.9800,41.7200,41.7200,37.6200,89064058,3567408960.0000,40.668520
2016-06-29,sz.002797,42.6000,42.9600,45.2800,42.0000,100676599,4366867968.0000,45.971050
2016-06-30,sz.002797,41.5000,40.4100,42.1700,40.1000,64371136,2646239376.0000,29.393213
2016-07-01,sz.002797,40.3500,40.8200,41.4800,39.6600,45199082,1834214832.0000,20.638850
2016-07-04,sz.002797,40.0100,41.0700,42.0500,39.8100,50775277,2089119424.0000,23.185058
2016-07-05,sz.002797,41.0000,41.5300,41.7800,40.6100,45565020,1878821248.0000,20.805945
2016-07-06,sz.002797,41.4400,40.8500,41.4700,40.5100,31231099,1277871072.0000,14.260776
2016-07-07,sz.002797,40.9500,41.3000,41.8800,40.5900,40657769,1679942576.0000,18.565191
2016-07-08,sz.002797,41.4500,41.1200,41.7800,41.0100,32035409,1325730784.0000,14.628041
2016-07-11,sz.002797,40.9100,39.0000,40.9400,38.5300,45952991,1820368304.0000,20.983101
2016-07-12,sz.002797,38.6100,40.4100,40.9500,37.6400,42427188,1668771376.0000,19.373145
2016-07-13,sz.002797,40.1000,40.1300,41.3500,40.0000,34133769,1387752304.0000,15.586196
2016-07-14,sz.002797,40.1000,39.4800,40.1300,39.0000,19592652,773154336.0000,8.946416
2016-07-15,sz.002797,39.5600,39.2900,39.6900,39.1000,15551080,612692704.0000,7.100950
2016-07-18,sz.002797,39.2500,37.9700,39.2500,37.8700,23416295,892954000.0000,10.692372
2016-07-19,sz.002797,37.9100,38.3000,38.5900,37.8300,15857473,607208400.0000,7.240855
2016-07-20,sz.002797,38.1200,37.9400,38.4500,37.8200,14765516,561441728.0000,6.742245
2016-07-21,sz.002797,37.9200,37.8400,38.3700,37.8100,16224832,618402576.0000,7.408599
2016-07-22,sz.002797,37.7000,36.3600,37.7900,36.0200,24521465,901371936.0000,11.197016
2016-07-25,sz.002797,36.1000,35.4300,36.2600,35.3000,16855181,602819696.0000,7.696430
2016-07-26,sz.002797,35.3300,37.3700,38.4700,35.3300,28358422,1057850528.0000,12.949051
2016-07-27,sz.002797,37.0100,35.0100,37.3400,33.8800,27405882,980696192.0000,12.514101
2016-07-28,sz.002797,34.4400,35.5800,35.9700,34.1500,21388325,750287728.0000,9.766358
2016-07-29,sz.002797,35.1100,34.8800,35.5000,34.6400,15414211,540261984.0000,7.038453
2016-08-01,sz.002797,34.4500,33.3000,34.6300,32.8800,15651353,523187616.0000,7.146737
2016-08-02,sz.002797,33.5000,33.6000,33.9900,33.1700,13667443,458890720.0000,6.240842
2016-08-03,sz.002797,33.4000,33.8500,34.0400,33.0800,19548968,657126544.0000,8.926469
2016-08-04,sz.002797,33.7000,33.8700,33.9700,33.1700,16222275,546203936.0000,7.407432
2016-08-05,sz.002797,33.8800,35.2500,36.5000,33.7100,39116655,1373955488.0000,17.861486
