date,code,open,close,high,low,volume,amount,turn
2018-01-31,sh.601838,8.3900,10.0700,10.0700,8.3900,199080,1999528.0000,0.055112
2018-02-01,sh.601838,11.0800,11.0800,11.0800,11.0800,137803,1526857.0000,0.038149
2018-02-02,sh.601838,12.1900,12.1900,12.1900,12.1900,429196,5231899.0000,0.118817
2018-02-05,sh.601838,13.4100,13.4100,13.4100,13.4100,1715598,23006169.0000,0.474939
2018-02-06,sh.601838,14.7500,14.7500,14.7500,14.7500,5059394,74626062.0000,1.400621
2018-02-07,sh.601838,16.2300,16.2300,16.2300,16.2200,50002289,811537077.0000,13.842417
2018-02-08,sh.601838,16.3300,14.7000,16.6000,14.6100,182702481,2774883193.0000,50.578563
2018-02-09,sh.601838,13.8700,13.4400,14.1300,13.2400,121384419,1659674061.0000,33.603536
2018-02-12,sh.601838,13.7500,14.0100,14.5400,13.2100,104620358,1443553487.0000,28.962646
2018-02-13,sh.601838,13.8800,12.8800,14.1700,12.8400,104302879,1412151641.0000,28.874757
2018-02-14,sh.601838,12.5100,12.2300,12.8500,12.2100,68537278,851441946.0000,18.973563
2018-02-22,sh.601838,12.4500,12.5400,12.8800,12.2800,65818765,828666668.0000,18.220982
2018-02-23,sh.601838,12.3200,12.4800,12.6000,12.3200,50546152,628429729.0000,13.992978
2018-02-26,sh.601838,12.7000,13.2500,13.5000,12.5300,96056564,1243422818.0000,26.591883
2018-02-27,sh.601838,13.0500,12.9300,13.1700,12.8000,63431235,821296616.0000,17.560028
2018-02-28,sh.601838,12.7500,12.6000,12.7700,12.3600,59299743,745361437.0000,16.416284
2018-03-01,sh.601838,12.4200,12.7000,12.7500,12.3800,49015644,616502299.0000,13.569278
2018-03-02,sh.601838,12.5000,12.9300,13.3300,12.4300,85878202,1113773715.0000,23.774149
2018-03-05,sh.601838,12.8700,12.7800,12.9800,12.6100,50596457,644758631.0000,14.006904
2018-03-06,sh.601838,12.9000,13.2700,13.3100,12.8500,86475044,1132047764.0000,23.939376
2018-03-07,sh.601838,13.8000,12.9000,14.0000,12.8800,96406462,1293465607.0000,26.688747
