date,code,open,close,high,low,volume,amount,turn
2014-02-11,sh.603288,61.5000,66.4100,73.8000,61.5000,9391914,622277232.0000,12.547647
2014-02-12,sh.603288,71.4400,73.0500,73.0500,68.7600,25056720,1779847712.0000,33.475912
2014-02-13,sh.603288,69.0000,71.9200,75.6000,68.3000,17223044,1252079376.0000,23.010079
2014-02-14,sh.603288,72.0000,73.5800,75.0000,72.0000,9946406,733892464.0000,13.288452
2014-02-17,sh.603288,73.8000,72.4200,74.1900,70.9300,9846295,709570848.0000,13.154703
2014-02-18,sh.603288,72.7600,74.7700,77.8000,71.6000,13524100,1010057120.0000,18.068270
2014-02-19,sh.603288,73.5100,71.8200,74.5000,71.3000,8323140,603810832.0000,11.119760
2014-02-20,sh.603288,71.7000,72.0600,73.8800,71.1800,5854207,423802880.0000,7.821252
2014-02-21,sh.603288,72.2000,70.8500,72.9800,69.8700,5367438,382447248.0000,7.170926
2014-02-24,sh.603288,70.0500,72.6500,72.8000,69.9100,5130727,369393216.0000,6.854679
2014-02-25,sh.603288,72.7000,72.8000,77.7600,72.0000,10440556,784531312.0000,13.948639
2014-02-26,sh.603288,72.8300,69.9900,73.7700,67.5000,6425508,451122608.0000,8.584513
2014-02-27,sh.603288,69.9000,67.7200,70.5300,67.5000,4445610,304953264.0000,5.939359
2014-02-28,sh.603288,67.6000,70.2500,70.7900,65.0300,4695139,322715632.0000,6.272731
2014-03-03,sh.603288,69.8800,70.8900,71.5500,69.4600,2820850,199004011.0000,3.768671
2014-03-04,sh.603288,70.9000,69.3600,71.3100,68.6600,3767787,263064953.0000,5.033784
2014-03-05,sh.603288,69.3200,69.6700,69.9300,67.7700,2760347,189178564.0000,3.687838
2014-03-06,sh.603288,69.2800,70.0100,70.5800,67.6300,2597426,180009846.0000,3.470175
2014-03-07,sh.603288,69.7900,67.8000,69.7900,67.7600,2090429,142816397.0000,2.792824
2014-03-10,sh.603288,66.9700,67.9100,69.4900,66.0000,2821192,191994133.0000,3.769128
2014-03-11,sh.603288,67.9700,69.3200,70.0000,67.1500,3295849,227462650.0000,4.403272
2014-03-12,sh.603288,68.6800,69.9400,71.9800,68.6000,2706708,190879157.0000,3.616176
2014-03-13,sh.603288,69.9600,69.8400,71.5000,69.4800,2329125,164633246.0000,3.111723
2014-03-14,sh.603288,69.5000,68.8700,70.1600,68.5000,1117006,77581210.0000,1.492326
2014-03-17,sh.603288,68.5000,69.7800,70.3000,68.4400,1401282,97680909.0000,1.872120
2014-03-18,sh.603288,69.5000,69.6000,70.5000,69.3100,1088560,76023748.0000,1.454322
2014-03-19,sh.603288,70.4500,69.5100,71.4400,68.8800,2068756,145001557.0000,2.763869
2014-03-20,sh.603288,69.1300,66.5300,69.2100,66.4800,2832574,191086251.0000,3.784334
2014-03-21,sh.603288,66.5000,67.7000,67.7800,66.0100,1324941,88750138.0000,1.770128
2014-03-24,sh.603288,67.8000,66.1400,67.9900,65.9100,2042968,135640502.0000,2.729416
2014-03-25,sh.603288,68.5000,67.9100,69.2000,67.0300,2652042,180609479.0000,3.543142
2014-03-26,sh.603288,67.8500,67.8900,68.6000,67.5600,1571071,106915963.0000,2.098959
2014-03-27,sh.603288,68.2500,66.8900,68.2500,66.8800,1429487,96197828.0000,1.909802
2014-03-28,sh.603288,66.9800,66.3900,67.6100,66.3200,1651813,110442907.0000,2.206831
2014-03-31,sh.603288,66.5100,66.1300,67.4500,66.0000,2107582,140343987.0000,2.815741
2014-04-01,sh.603288,66.0000,67.6100,67.6200,66.0000,1119987,75184955.0000,1.496309
