date,code,open,close,high,low,volume,amount,turn
2010-01-04,sz.000671,23.8500,23.3700,24.1600,23.3500,2630610,62183544.2900,2.787628
2010-01-05,sz.000671,23.2500,22.4700,23.5700,22.3000,3262723,73962427.5100,3.457471
2010-01-06,sz.000671,22.6900,23.4000,24.2000,22.1500,4628365,108318897.2900,4.904627
2010-01-07,sz.000671,23.3800,23.7700,24.1700,23.0500,3476616,82406130.2700,3.684131
2010-01-08,sz.000671,23.5900,24.3000,24.4700,23.4100,3393285,81826165.3300,3.595826
2010-01-11,sz.000671,24.3000,23.4000,24.3400,23.3000,3221742,76114100.3000,3.414044
2010-01-12,sz.000671,23.2500,24.6500,24.7500,23.1200,4557214,109518090.0700,4.829229
2010-01-13,sz.000671,24.2700,23.5500,24.7000,23.4100,4554005,109964153.2000,4.825828
2010-01-14,sz.000671,23.7300,25.7200,25.9100,23.3000,5225298,130411883.0700,5.537190
2010-01-15,sz.000671,26.1700,26.2400,26.8000,25.6000,8614036,226105548.6800,9.128198
2010-01-18,sz.000671,26.2900,26.7000,27.0000,26.0000,5424541,144453791.7200,5.748326
2010-01-19,sz.000671,26.6200,26.9100,27.8800,26.6200,3050672,83433950.7800,3.232763
2010-01-20,sz.000671,26.8000,27.1400,28.2400,26.8000,5327301,147159111.3600,5.645282
2010-01-21,sz.000671,27.3100,27.4700,28.1800,27.3100,3350786,92884155.7700,3.550791
2010-01-22,sz.000671,26.9900,25.7700,27.5400,25.4000,3449306,90197210.1400,3.655191
2010-01-25,sz.000671,25.4500,26.4900,26.8700,25.1500,3250471,85230683.7000,3.444488
2010-01-26,sz.000671,26.3800,24.6900,26.6500,24.2200,2909177,74117785.8500,3.082822
2010-01-27,sz.000671,24.7800,24.9300,25.5800,24.3600,2056674,51544252.1600,2.179435
2010-01-28,sz.000671,25.0000,25.1900,25.2000,24.6400,1167903,29207501.7600,1.237614
2010-01-29,sz.000671,25.0000,24.9100,25.6000,24.6500,1588338,39926493.0100,1.683144
2010-02-01,sz.000671,24.4800,25.0000,25.1500,24.2400,1841387,45242721.5900,1.951297
2010-02-02,sz.000671,25.0600,25.1100,25.8400,24.9600,2157302,54800499.3300,2.286069
2010-02-03,sz.000671,25.0300,25.3900,25.5300,24.3800,1989344,49855770.7300,2.108086
2010-02-04,sz.000671,25.2300,25.5400,25.8800,24.7100,2155243,54720218.0800,2.283887
2010-02-05,sz.000671,25.0100,25.5000,26.0400,24.9000,1566705,40027794.1400,1.660220
2010-02-08,sz.000671,25.6000,26.0900,26.8500,25.4200,2102713,55130604.1700,2.228222
2010-02-09,sz.000671,25.9600,26.1200,26.3200,25.8100,888755,23156661.4600,0.941804
2010-02-10,sz.000671,26.4000,26.6900,26.8800,26.1800,994291,26398000.2200,1.053639
2010-02-11,sz.000671,26.8500,26.9300,27.0600,26.5300,1082167,29088148.7600,1.146760
2010-02-12,sz.000671,27.0000,26.7700,27.1500,26.5000,1115723,29929324.8400,1.182319
2010-02-22,sz.000671,26.8300,26.8900,27.6000,26.7000,1549314,42003130.2300,1.641791
2010-02-23,sz.000671,26.8800,26.1300,26.8800,25.5300,1898237,49333124.0100,2.011541
2010-02-24,sz.000671,26.0000,26.3500,26.8700,25.6600,2364811,62215529.8100,2.505964
2010-02-25,sz.000671,26.3400,26.8500,26.8600,25.9500,3796455,99938835.2300,4.023061
2010-02-26,sz.000671,27.0900,26.1200,27.3900,26.0000,3584951,96169333.8200,3.798933
2010-03-01,sz.000671,26.0000,28.4000,28.6800,25.8000,5121971,139170750.8600,5.427696
2010-03-02,sz.000671,28.1800,28.2600,28.5300,27.8100,3435921,96641145.1300,3.641007
2010-03-03,sz.000671,28.0200,28.3500,28.9400,28.0200,2706587,77297368.9000,2.868140
2010-03-04,sz.000671,28.3000,28.0400,29.3000,28.0000,3676847,105168718.5700,3.896314
2010-03-05,sz.000671,28.3000,28.2200,28.4500,27.3800,2048278,56986196.1600,2.170537
2010-03-08,sz.000671,28.3800,28.3500,28.9800,28.0300,2373035,67545846.4300,2.514679
2010-03-09,sz.000671,28.3500,29.3000,29.4000,27.7200,5214437,150026931.3800,5.525681
2010-03-10,sz.000671,29.3400,29.9200,30.0000,29.0300,4737319,139854567.2600,5.020084
2010-03-11,sz.000671,30.2000,31.7700,32.4000,30.1600,8476211,265130876.5500,8.982146
2010-03-12,sz.000671,31.7700,31.7700,31.7700,31.7700,0,0.0000,
2010-03-15,sz.000671,31.0000,29.5800,31.0000,29.3600,5846998,175733373.5400,6.195999
2010-03-16,sz.000671,29.5000,29.6000,30.3000,29.0700,2781070,82564761.9300,2.947069
2010-03-17,sz.000671,29.7000,30.0800,30.1500,29.4700,3749273,111782089.8900,3.973063
2010-03-18,sz.000671,30.1600,30.5700,31.2600,30.0000,3231017,99429993.0800,3.423873
2010-03-19,sz.000671,30.5800,30.8000,31.3000,30.3200,2117631,65159722.5100,2.244030
2010-03-22,sz.000671,31.0000,32.9400,32.9900,31.0000,4961965,158699321.5500,5.258139
2010-03-23,sz.000671,32.9800,34.1800,35.8600,32.5500,7360930,254160007.1100,7.800296
2010-03-24,sz.000671,34.0100,34.3000,35.3000,34.0000,3865708,133581475.9300,4.096448
2010-03-25,sz.000671,34.2100,34.8900,35.6300,33.6100,3990179,138533016.9600,4.228348
2010-03-26,sz.000671,34.5600,33.7100,35.1300,33.5800,4543940,154805937.6700,4.815163
2010-03-29,sz.000671,33.5100,34.0400,34.6800,33.3300,2628698,89333538.4300,2.785602
2010-03-30,sz.000671,33.9000,35.2500,35.5900,33.7200,3223520,112908669.9400,3.415928
2010-03-31,sz.000671,35.5000,35.5800,36.4600,35.3000,2572649,92113004.2200,2.726208
2010-04-01,sz.000671,35.4500,35.7800,36.3400,35.4100,2527419,90736561.7100,2.678278
2010-04-02,sz.000671,36.0600,36.4300,36.6000,35.7800,2199356,79548391.2600,2.330633
2010-04-06,sz.000671,36.6300,36.9700,38.3400,36.5900,3895345,145408392.1400,4.127854
